customer_id,meter_id,name,mobile_number,address,city,pincode,connection_type,tariff_plan,connection_date,id,reading_date,units,voltage,temperature,power_factor,load_kw,frequency_hz,phase,status
43,MTR0000043,Customer 43,6356337140,Address 43,Surat,419378,Industrial,LT-2,2024-05-09,187,2025-09-23 19:03:38.757946,9.847,228.0,21.54,0.79,5.886,49.961,Three,OK
43,MTR0000043,Customer 43,6356337140,Address 43,Surat,419378,Industrial,LT-2,2024-05-09,2522,2025-08-05 05:52:43.693850,46.005,224.74,26.39,0.971,5.049,49.578,Single,OK
44,MTR0000044,Customer 44,6334930024,Address 44,Vadodara,429222,Commercial,LT-1,2025-01-16,994,2024-12-26 14:28:32.248042,7.258,211.57,36.15,0.756,6.334,49.919,Single,OK
44,MTR0000044,Customer 44,6334930024,Address 44,Vadodara,429222,Commercial,LT-1,2025-01-16,1178,2025-01-14 12:11:28.609162,27.997,247.79,39.26,0.829,9.768,49.524,Single,OK
44,MTR0000044,Customer 44,6334930024,Address 44,Vadodara,429222,Commercial,LT-1,2025-01-16,2187,2024-12-21 13:31:37.964700,35.605,242.21,31.4,0.955,4.257,49.569,Single,OK
44,MTR0000044,Customer 44,6334930024,Address 44,Vadodara,429222,Commercial,LT-1,2025-01-16,2741,2024-12-22 05:12:24.007308,43.333,223.57,27.05,0.923,5.695,49.658,Single,OK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,420,2025-03-03 21:16:08.243347,33.323,225.87,23.65,0.906,8.314,50.353,Single,OK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,1877,2025-02-04 20:29:00.944910,9.125,224.69,23.3,0.996,5.31,50.364,Three,CHECK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,2003,2025-05-22 17:26:54.275932,20.784,216.89,38.78,0.953,9.018,50.407,Three,OK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,2236,2025-02-12 07:08:42.749191,46.601,225.8,23.23,0.945,9.441,49.718,Three,OK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,2502,2025-06-21 23:03:17.871190,16.917,238.17,28.5,0.977,4.354,49.836,Single,OK
45,MTR0000045,Customer 45,6474233642,Address 45,Ahmedabad,438286,Domestic,LT-1,2022-07-08,2716,2024-12-01 14:34:34.350115,48.247,245.1,31.29,0.801,4.645,49.967,Single,OK
46,MTR0000046,Customer 46,6749591753,Address 46,Surat,425619,Commercial,HT-1,2020-11-12,1376,2025-06-17 01:58:36.801913,27.038,214.37,25.22,0.764,0.708,50.154,Three,OK
46,MTR0000046,Customer 46,6749591753,Address 46,Surat,425619,Commercial,HT-1,2020-11-12,1398,2025-04-28 04:23:23.494447,20.094,220.39,31.81,0.804,4.353,50.328,Three,OK
47,MTR0000047,Customer 47,6778431981,Address 47,Ahmedabad,389758,Domestic,LT-2,2025-10-06,1440,2024-11-20 10:12:01.340873,20.891,244.85,23.1,0.971,8.204,49.693,Three,OK
47,MTR0000047,Customer 47,6778431981,Address 47,Ahmedabad,389758,Domestic,LT-2,2025-10-06,2642,2025-11-08 10:52:39.434639,23.167,232.64,30.36,0.774,5.503,50.045,Three,OK
47,MTR0000047,Customer 47,6778431981,Address 47,Ahmedabad,389758,Domestic,LT-2,2025-10-06,2932,2025-03-14 19:10:04.519346,5.549,232.79,38.63,0.759,5.642,49.668,Single,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,710,2025-07-15 17:11:32.685516,3.185,226.19,39.75,0.939,1.292,50.378,Three,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,728,2025-07-05 23:39:55.796469,15.301,246.88,33.19,0.982,4.67,49.968,Single,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,1326,2024-12-28 04:24:07.584953,31.752,214.4,25.5,0.928,9.157,49.77,Single,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,1667,2025-01-02 07:56:43.841892,25.166,215.89,39.27,0.983,3.269,49.547,Single,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,1705,2024-11-26 19:40:33.730419,44.588,243.37,20.34,0.926,3.943,49.844,Three,OK
48,MTR0000048,Customer 48,6676277760,Address 48,Vadodara,425657,Industrial,LT-2,2020-11-23,2926,2025-09-06 23:48:23.121782,29.693,224.64,23.91,0.925,3.319,50.177,Three,OK
49,MTR0000049,Customer 49,6230602914,Address 49,Bhavnagar,391553,Commercial,LT-3,2022-04-18,762,2025-09-02 22:37:26.412080,30.481,247.55,25.71,0.868,2.0,49.833,Single,OK
49,MTR0000049,Customer 49,6230602914,Address 49,Bhavnagar,391553,Commercial,LT-3,2022-04-18,1799,2025-07-24 09:13:18.410352,25.065,212.77,27.6,0.806,7.124,50.135,Single,OK
49,MTR0000049,Customer 49,6230602914,Address 49,Bhavnagar,391553,Commercial,LT-3,2022-04-18,1957,2025-08-07 05:48:17.458276,38.835,217.53,28.6,0.917,0.128,50.376,Three,OK
50,MTR0000050,Customer 50,6564830318,Address 50,Bhavnagar,387764,Industrial,LT-1,2020-09-22,1873,2025-10-29 21:04:09.881487,32.983,243.07,20.03,0.844,4.506,50.076,Single,OK
51,MTR0000051,Customer 51,6814129416,Address 51,Rajkot,391027,Industrial,HT-1,2024-12-09,122,2024-12-31 12:17:45.802650,29.8,241.93,33.71,0.788,5.366,49.935,Single,CHECK
51,MTR0000051,Customer 51,6814129416,Address 51,Rajkot,391027,Industrial,HT-1,2024-12-09,167,2025-08-21 20:35:36.528655,4.544,239.54,39.91,0.839,0.249,50.336,Single,OK
51,MTR0000051,Customer 51,6814129416,Address 51,Rajkot,391027,Industrial,HT-1,2024-12-09,381,2025-01-09 11:06:24.345425,31.058,218.15,26.4,0.958,9.878,49.541,Three,OK
51,MTR0000051,Customer 51,6814129416,Address 51,Rajkot,391027,Industrial,HT-1,2024-12-09,1177,2024-11-27 02:41:09.974773,47.274,239.79,29.43,0.813,5.511,49.613,Three,OK
51,MTR0000051,Customer 51,6814129416,Address 51,Rajkot,391027,Industrial,HT-1,2024-12-09,1406,2025-06-25 08:06:49.894201,35.406,213.9,30.2,0.772,7.978,50.24,Single,OK
52,MTR0000052,Customer 52,6994043297,Address 52,Bhavnagar,419597,Industrial,LT-2,2021-02-21,2222,2025-06-29 17:53:29.533263,27.693,244.79,37.25,0.964,3.609,50.04,Single,OK
52,MTR0000052,Customer 52,6994043297,Address 52,Bhavnagar,419597,Industrial,LT-2,2021-02-21,2387,2025-07-11 22:21:14.011559,6.416,234.63,29.3,0.994,5.638,50.431,Single,OK
53,MTR0000053,Customer 53,6818865158,Address 53,Vadodara,388180,Commercial,HT-1,2021-09-04,2344,2025-02-07 13:31:48.873134,4.893,246.65,35.53,0.884,4.714,50.001,Three,OK
54,MTR0000054,Customer 54,6405411954,Address 54,Bhavnagar,405482,Domestic,LT-2,2024-09-11,543,2025-03-02 21:36:24.342307,49.693,235.9,23.61,0.842,7.577,49.74,Single,OK
54,MTR0000054,Customer 54,6405411954,Address 54,Bhavnagar,405482,Domestic,LT-2,2024-09-11,623,2025-10-23 03:40:07.220281,25.366,248.84,36.69,0.846,8.864,49.969,Three,OK
54,MTR0000054,Customer 54,6405411954,Address 54,Bhavnagar,405482,Domestic,LT-2,2024-09-11,2448,2025-11-09 13:31:30.094794,19.727,217.22,27.89,0.898,7.581,49.6,Single,OK
55,MTR0000055,Customer 55,6546803706,Address 55,Ahmedabad,439186,Domestic,LT-3,2022-07-31,430,2025-10-14 04:25:25.571574,49.095,217.66,27.55,0.94,3.262,49.77,Three,OK
55,MTR0000055,Customer 55,6546803706,Address 55,Ahmedabad,439186,Domestic,LT-3,2022-07-31,667,2025-10-27 20:04:05.147155,11.006,236.82,33.82,0.829,2.751,49.793,Single,OK
55,MTR0000055,Customer 55,6546803706,Address 55,Ahmedabad,439186,Domestic,LT-3,2022-07-31,775,2025-04-12 22:49:33.453192,0.902,244.85,24.75,0.924,2.688,49.757,Three,OK
55,MTR0000055,Customer 55,6546803706,Address 55,Ahmedabad,439186,Domestic,LT-3,2022-07-31,1872,2025-01-10 02:21:04.123144,24.34,221.14,29.03,0.982,6.748,49.564,Three,OK
56,MTR0000056,Customer 56,6439562269,Address 56,Ahmedabad,405066,Industrial,LT-1,2022-08-25,2190,2024-11-26 00:39:02.465196,47.881,241.0,32.81,0.948,3.141,50.21,Single,OK
56,MTR0000056,Customer 56,6439562269,Address 56,Ahmedabad,405066,Industrial,LT-1,2022-08-25,2438,2025-01-02 20:04:47.045435,47.248,235.21,28.89,0.994,6.908,49.641,Single,CHECK
56,MTR0000056,Customer 56,6439562269,Address 56,Ahmedabad,405066,Industrial,LT-1,2022-08-25,2897,2025-04-09 15:42:04.736312,1.112,225.81,25.38,0.827,5.908,50.438,Three,OK
57,MTR0000057,Customer 57,6102867990,Address 57,Vadodara,420225,Industrial,LT-3,2021-08-21,1205,2025-06-12 22:53:11.246822,31.278,225.86,25.75,0.778,1.947,49.896,Single,OK
57,MTR0000057,Customer 57,6102867990,Address 57,Vadodara,420225,Industrial,LT-3,2021-08-21,2515,2025-03-18 23:48:04.927749,19.417,240.14,31.44,0.774,5.305,50.28,Three,OK
57,MTR0000057,Customer 57,6102867990,Address 57,Vadodara,420225,Industrial,LT-3,2021-08-21,2688,2025-03-14 09:21:45.969234,17.353,217.51,23.09,0.868,5.333,49.921,Single,CHECK
57,MTR0000057,Customer 57,6102867990,Address 57,Vadodara,420225,Industrial,LT-3,2021-08-21,2750,2025-06-26 14:24:59.484733,31.792,227.68,20.64,0.769,8.748,50.038,Single,OK
58,MTR0000058,Customer 58,6922156271,Address 58,Ahmedabad,422832,Commercial,LT-2,2021-04-29,390,2025-10-05 18:21:46.070453,2.545,220.13,35.26,0.909,3.165,50.413,Single,OK
58,MTR0000058,Customer 58,6922156271,Address 58,Ahmedabad,422832,Commercial,LT-2,2021-04-29,993,2025-05-03 01:56:01.195290,12.216,244.19,22.4,0.967,8.48,50.444,Three,OK
58,MTR0000058,Customer 58,6922156271,Address 58,Ahmedabad,422832,Commercial,LT-2,2021-04-29,1285,2025-04-10 20:56:15.438083,47.411,232.13,29.89,0.888,4.262,49.991,Three,OK
58,MTR0000058,Customer 58,6922156271,Address 58,Ahmedabad,422832,Commercial,LT-2,2021-04-29,1944,2025-04-09 13:08:46.322642,23.111,234.38,37.77,0.813,0.656,49.789,Single,OK
58,MTR0000058,Customer 58,6922156271,Address 58,Ahmedabad,422832,Commercial,LT-2,2021-04-29,2439,2025-05-10 19:15:41.086207,38.243,220.38,36.55,0.853,8.295,49.686,Single,OK
59,MTR0000059,Customer 59,6998501334,Address 59,Bhavnagar,386327,Industrial,LT-1,2022-08-21,618,2025-07-05 07:04:43.363456,8.153,237.89,30.41,0.914,0.772,50.053,Three,OK
59,MTR0000059,Customer 59,6998501334,Address 59,Bhavnagar,386327,Industrial,LT-1,2022-08-21,1636,2025-02-20 11:17:35.425225,29.254,213.87,38.52,0.892,1.28,49.518,Three,CHECK
60,MTR0000060,Customer 60,6754099341,Address 60,Ahmedabad,389838,Industrial,HT-1,2025-05-26,1433,2025-10-14 04:58:11.353208,17.248,238.88,30.52,0.996,7.119,50.016,Single,OK
61,MTR0000061,Customer 61,6493716837,Address 61,Surat,417670,Domestic,HT-1,2023-03-07,342,2025-07-26 05:59:07.122840,48.256,235.04,20.41,0.988,5.103,50.472,Three,OK
61,MTR0000061,Customer 61,6493716837,Address 61,Surat,417670,Domestic,HT-1,2023-03-07,1856,2025-02-13 00:45:45.918861,7.554,225.83,39.17,0.964,8.17,50.069,Single,OK
61,MTR0000061,Customer 61,6493716837,Address 61,Surat,417670,Domestic,HT-1,2023-03-07,2278,2024-11-20 04:54:36.555846,28.459,243.93,25.2,0.902,4.009,50.346,Single,OK
62,MTR0000062,Customer 62,6005254167,Address 62,Bhavnagar,413290,Domestic,HT-1,2024-10-18,290,2025-07-15 21:33:43.205336,10.806,248.82,28.66,0.785,1.364,49.951,Three,OK
62,MTR0000062,Customer 62,6005254167,Address 62,Bhavnagar,413290,Domestic,HT-1,2024-10-18,593,2025-07-21 02:18:32.991743,1.72,239.11,25.48,0.805,0.246,50.04,Three,OK
62,MTR0000062,Customer 62,6005254167,Address 62,Bhavnagar,413290,Domestic,HT-1,2024-10-18,971,2025-04-27 22:44:48.912875,15.36,227.48,38.83,0.965,1.207,50.41,Three,OK
62,MTR0000062,Customer 62,6005254167,Address 62,Bhavnagar,413290,Domestic,HT-1,2024-10-18,2573,2025-08-13 12:11:57.627979,17.567,220.11,27.35,0.838,9.122,50.167,Single,OK
63,MTR0000063,Customer 63,6052002015,Address 63,Ahmedabad,382287,Industrial,LT-3,2020-12-02,532,2025-01-10 04:37:16.811878,30.507,238.29,20.28,0.946,0.238,50.216,Single,OK
63,MTR0000063,Customer 63,6052002015,Address 63,Ahmedabad,382287,Industrial,LT-3,2020-12-02,1317,2025-08-17 11:21:05.373832,24.805,245.09,30.01,0.842,8.821,49.518,Single,OK
64,MTR0000064,Customer 64,6983959221,Address 64,Ahmedabad,410313,Industrial,LT-2,2023-06-03,258,2025-07-06 11:06:48.702031,41.327,241.81,34.55,0.87,1.293,49.599,Single,OK
64,MTR0000064,Customer 64,6983959221,Address 64,Ahmedabad,410313,Industrial,LT-2,2023-06-03,1811,2025-05-03 09:03:46.602929,11.592,244.93,38.99,0.755,3.025,50.259,Three,CHECK
64,MTR0000064,Customer 64,6983959221,Address 64,Ahmedabad,410313,Industrial,LT-2,2023-06-03,2115,2025-06-16 07:25:06.713990,46.599,223.09,39.06,0.777,6.824,50.464,Single,OK
65,MTR0000065,Customer 65,6506769050,Address 65,Surat,382505,Industrial,LT-1,2020-12-27,688,2025-01-28 20:48:00.124430,45.735,235.99,31.36,0.92,9.738,49.568,Single,OK
65,MTR0000065,Customer 65,6506769050,Address 65,Surat,382505,Industrial,LT-1,2020-12-27,908,2025-11-14 06:45:12.707008,31.054,217.08,33.95,0.756,7.695,49.618,Three,OK
65,MTR0000065,Customer 65,6506769050,Address 65,Surat,382505,Industrial,LT-1,2020-12-27,1441,2025-10-25 05:43:04.837922,26.471,249.02,20.55,0.875,9.405,50.118,Single,OK
65,MTR0000065,Customer 65,6506769050,Address 65,Surat,382505,Industrial,LT-1,2020-12-27,2076,2024-12-12 20:29:58.446174,45.39,238.13,32.2,0.973,2.291,50.179,Single,CHECK
66,MTR0000066,Customer 66,6435297315,Address 66,Surat,392064,Commercial,LT-2,2023-08-02,672,2025-06-23 20:45:50.331664,45.004,215.41,39.34,0.947,8.534,49.941,Single,OK
66,MTR0000066,Customer 66,6435297315,Address 66,Surat,392064,Commercial,LT-2,2023-08-02,1137,2025-09-04 16:46:27.740039,7.058,232.4,28.86,0.794,6.359,49.591,Single,OK
66,MTR0000066,Customer 66,6435297315,Address 66,Surat,392064,Commercial,LT-2,2023-08-02,1881,2025-04-25 07:40:37.104048,47.827,229.59,30.32,0.985,0.399,49.847,Three,OK
67,MTR0000067,Customer 67,6045115265,Address 67,Rajkot,431335,Industrial,LT-3,2025-07-12,1904,2025-09-11 19:11:13.742934,45.862,219.38,38.06,0.968,5.74,50.161,Three,OK
68,MTR0000068,Customer 68,6077912756,Address 68,Surat,381004,Domestic,LT-1,2024-09-25,2027,2025-10-03 07:41:41.581927,39.724,216.56,23.66,0.898,1.71,49.535,Single,OK
68,MTR0000068,Customer 68,6077912756,Address 68,Surat,381004,Domestic,LT-1,2024-09-25,2314,2024-12-28 21:26:49.947147,15.366,231.5,40.0,0.907,2.552,49.707,Three,OK
68,MTR0000068,Customer 68,6077912756,Address 68,Surat,381004,Domestic,LT-1,2024-09-25,2463,2025-05-30 20:55:07.998733,8.339,241.87,21.8,0.822,1.214,50.046,Three,CHECK
68,MTR0000068,Customer 68,6077912756,Address 68,Surat,381004,Domestic,LT-1,2024-09-25,2473,2025-09-23 06:34:56.905353,1.961,213.21,23.84,0.864,2.608,50.076,Three,OK
69,MTR0000069,Customer 69,6674439645,Address 69,Vadodara,400056,Domestic,LT-2,2024-05-02,1845,2025-05-20 02:28:38.721225,21.499,218.67,34.22,0.847,6.021,50.269,Single,OK
70,MTR0000070,Customer 70,6623872225,Address 70,Bhavnagar,417116,Commercial,HT-1,2024-04-05,201,2025-07-28 08:55:47.567213,11.593,248.75,28.74,0.953,6.46,50.42,Three,OK
70,MTR0000070,Customer 70,6623872225,Address 70,Bhavnagar,417116,Commercial,HT-1,2024-04-05,1551,2025-03-26 08:42:06.031001,34.69,240.24,26.17,0.996,3.811,50.07,Single,OK
71,MTR0000071,Customer 71,6435038534,Address 71,Surat,417652,Domestic,LT-2,2023-09-23,261,2025-02-14 09:19:25.390605,12.684,242.52,21.03,0.926,0.052,49.957,Single,OK
71,MTR0000071,Customer 71,6435038534,Address 71,Surat,417652,Domestic,LT-2,2023-09-23,1723,2025-10-09 20:29:43.290007,33.096,241.62,27.5,0.952,6.181,49.571,Three,OK
71,MTR0000071,Customer 71,6435038534,Address 71,Surat,417652,Domestic,LT-2,2023-09-23,2036,2025-10-13 15:19:39.627301,43.6,216.59,22.9,0.991,8.333,49.593,Three,OK
72,MTR0000072,Customer 72,6199958609,Address 72,Ahmedabad,435396,Domestic,LT-2,2025-06-25,927,2025-11-18 05:06:58.462581,34.405,220.2,25.76,0.906,4.953,50.187,Single,CHECK
73,MTR0000073,Customer 73,6094686543,Address 73,Surat,398326,Domestic,LT-1,2025-07-27,1036,2025-08-21 14:53:23.038970,19.719,239.8,36.75,0.768,4.532,50.059,Three,OK
73,MTR0000073,Customer 73,6094686543,Address 73,Surat,398326,Domestic,LT-1,2025-07-27,1148,2025-02-23 15:26:00.186227,6.965,226.95,23.8,0.963,6.956,50.464,Three,OK
73,MTR0000073,Customer 73,6094686543,Address 73,Surat,398326,Domestic,LT-1,2025-07-27,1744,2025-05-09 17:13:31.955611,48.717,213.06,36.41,0.792,4.214,49.82,Single,OK
74,MTR0000074,Customer 74,6090504272,Address 74,Rajkot,399715,Commercial,LT-3,2020-09-24,209,2025-07-03 23:49:41.076168,38.001,240.24,29.14,0.752,0.26,49.94,Single,OK
74,MTR0000074,Customer 74,6090504272,Address 74,Rajkot,399715,Commercial,LT-3,2020-09-24,2130,2025-07-27 17:38:53.432876,41.923,223.3,26.02,0.982,8.163,50.458,Single,OK
74,MTR0000074,Customer 74,6090504272,Address 74,Rajkot,399715,Commercial,LT-3,2020-09-24,2591,2025-06-28 16:19:20.784430,49.329,234.25,32.77,0.782,7.37,50.46,Single,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,319,2025-04-20 14:03:16.191522,20.586,247.01,38.95,0.891,3.276,50.393,Single,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,660,2025-10-04 09:48:28.646979,10.565,218.1,25.05,0.891,6.294,50.223,Single,CHECK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,1229,2025-10-14 11:50:01.089957,16.351,235.56,33.97,0.766,7.67,49.617,Single,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,1252,2025-08-14 03:49:55.556302,14.974,249.19,23.35,0.854,7.483,50.109,Single,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,1525,2025-04-16 16:46:15.915075,36.372,222.48,21.35,0.781,4.875,49.709,Single,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,1940,2025-02-11 05:25:52.645511,48.035,240.75,24.54,0.998,9.428,49.959,Three,OK
75,MTR0000075,Customer 75,6095661984,Address 75,Surat,387320,Commercial,LT-1,2025-08-19,2288,2025-04-21 02:51:11.800576,16.633,243.91,38.36,0.819,2.877,49.768,Three,OK
76,MTR0000076,Customer 76,6651129011,Address 76,Vadodara,390291,Industrial,LT-2,2024-07-29,712,2025-06-03 15:31:42.249687,19.918,221.85,34.36,0.968,1.065,49.725,Single,OK
76,MTR0000076,Customer 76,6651129011,Address 76,Vadodara,390291,Industrial,LT-2,2024-07-29,795,2025-03-31 04:05:24.262728,16.764,223.94,35.27,0.768,4.242,49.591,Three,OK
76,MTR0000076,Customer 76,6651129011,Address 76,Vadodara,390291,Industrial,LT-2,2024-07-29,875,2025-11-15 20:36:42.755079,14.358,216.22,26.56,0.984,3.8,49.941,Three,CHECK
76,MTR0000076,Customer 76,6651129011,Address 76,Vadodara,390291,Industrial,LT-2,2024-07-29,1202,2025-04-03 05:33:58.272848,25.412,238.97,39.75,0.801,1.654,49.667,Single,OK
76,MTR0000076,Customer 76,6651129011,Address 76,Vadodara,390291,Industrial,LT-2,2024-07-29,2433,2025-06-15 09:16:35.262267,10.863,241.73,30.69,0.889,5.689,50.304,Single,OK
77,MTR0000077,Customer 77,6159733343,Address 77,Surat,420266,Domestic,LT-3,2024-10-25,759,2025-08-07 01:55:27.081141,40.613,217.32,26.75,1.0,0.844,49.869,Three,OK
77,MTR0000077,Customer 77,6159733343,Address 77,Surat,420266,Domestic,LT-3,2024-10-25,980,2025-05-24 05:02:02.016849,19.605,212.12,32.8,0.817,9.41,50.074,Single,OK
77,MTR0000077,Customer 77,6159733343,Address 77,Surat,420266,Domestic,LT-3,2024-10-25,2141,2025-01-29 15:37:51.235618,32.279,223.91,21.19,0.904,0.951,50.416,Single,OK
77,MTR0000077,Customer 77,6159733343,Address 77,Surat,420266,Domestic,LT-3,2024-10-25,2597,2025-01-26 21:27:27.104282,29.252,244.02,23.43,0.78,6.818,49.695,Single,OK
77,MTR0000077,Customer 77,6159733343,Address 77,Surat,420266,Domestic,LT-3,2024-10-25,2987,2025-01-25 18:54:39.883041,28.295,220.94,25.13,0.842,4.685,50.418,Three,OK
78,MTR0000078,Customer 78,6639450154,Address 78,Surat,428286,Industrial,HT-1,2020-11-12,277,2025-04-18 04:52:26.351504,23.416,241.86,29.32,0.959,1.906,49.972,Three,OK
78,MTR0000078,Customer 78,6639450154,Address 78,Surat,428286,Industrial,HT-1,2020-11-12,1314,2025-06-06 10:44:58.901524,25.362,242.14,35.52,0.964,9.226,50.09,Three,OK
78,MTR0000078,Customer 78,6639450154,Address 78,Surat,428286,Industrial,HT-1,2020-11-12,2237,2025-07-27 00:22:12.812784,38.45,234.42,39.61,0.833,8.616,50.422,Single,CHECK
78,MTR0000078,Customer 78,6639450154,Address 78,Surat,428286,Industrial,HT-1,2020-11-12,2578,2025-01-23 13:24:15.843925,19.106,222.11,37.53,0.752,5.322,49.707,Three,OK
79,MTR0000079,Customer 79,6675144936,Address 79,Surat,390202,Commercial,LT-3,2023-08-22,402,2025-09-04 20:19:42.774793,47.85,214.79,36.76,0.967,9.391,49.989,Single,OK
79,MTR0000079,Customer 79,6675144936,Address 79,Surat,390202,Commercial,LT-3,2023-08-22,2008,2025-02-22 05:12:45.956712,3.703,231.54,24.3,0.96,5.296,50.33,Three,OK
80,MTR0000080,Customer 80,6405738155,Address 80,Bhavnagar,433704,Domestic,HT-1,2021-01-05,105,2025-02-25 01:41:57.864212,16.904,225.21,20.92,0.981,5.501,49.571,Three,OK
80,MTR0000080,Customer 80,6405738155,Address 80,Bhavnagar,433704,Domestic,HT-1,2021-01-05,2224,2025-09-29 17:46:48.545055,0.711,235.26,27.04,0.966,3.373,50.476,Three,OK
81,MTR0000081,Customer 81,6125325344,Address 81,Rajkot,428088,Commercial,LT-3,2020-10-10,1533,2025-10-02 01:42:48.665633,40.349,224.44,28.34,0.942,6.62,49.716,Three,OK
81,MTR0000081,Customer 81,6125325344,Address 81,Rajkot,428088,Commercial,LT-3,2020-10-10,1611,2024-11-26 07:42:45.993816,5.477,247.51,29.2,0.923,9.944,50.378,Single,OK
82,MTR0000082,Customer 82,6059992048,Address 82,Vadodara,407208,Industrial,LT-2,2025-03-17,416,2025-11-04 21:42:45.689368,42.131,246.62,26.36,0.791,5.976,50.153,Single,OK
83,MTR0000083,Customer 83,6747273626,Address 83,Bhavnagar,429135,Industrial,LT-1,2022-03-19,87,2025-01-11 19:04:12.619219,15.932,218.6,38.79,0.877,8.002,49.562,Three,OK
83,MTR0000083,Customer 83,6747273626,Address 83,Bhavnagar,429135,Industrial,LT-1,2022-03-19,454,2025-07-06 17:54:46.199985,34.007,243.2,39.15,0.778,2.95,49.958,Three,OK
83,MTR0000083,Customer 83,6747273626,Address 83,Bhavnagar,429135,Industrial,LT-1,2022-03-19,703,2024-12-01 15:31:44.749865,12.277,223.31,39.65,0.994,9.674,49.501,Single,OK
83,MTR0000083,Customer 83,6747273626,Address 83,Bhavnagar,429135,Industrial,LT-1,2022-03-19,929,2025-02-07 02:11:54.206073,22.314,244.57,29.58,0.862,9.727,49.505,Single,OK
83,MTR0000083,Customer 83,6747273626,Address 83,Bhavnagar,429135,Industrial,LT-1,2022-03-19,1808,2025-01-16 18:45:23.351840,41.662,211.91,32.96,0.803,0.715,50.307,Single,CHECK
84,MTR0000084,Customer 84,6715350883,Address 84,Rajkot,416884,Commercial,LT-1,2022-07-09,90,2025-03-15 12:03:15.526298,15.683,245.97,25.56,0.846,3.341,50.377,Three,OK
84,MTR0000084,Customer 84,6715350883,Address 84,Rajkot,416884,Commercial,LT-1,2022-07-09,2007,2025-08-09 19:35:55.144070,36.203,240.22,25.56,0.784,3.165,50.372,Single,OK
